#Keys,Bloom8,Bloom10,Bloom12,Bloom16,Xor8,Xor16,Xor32,
10000,8.000000,10.000000,12.000000,16.000000,1.233200,2.466400,
100000,8.000000,10.000000,12.000000,16.000000,1.230320,2.460640,
1000000,8.000000,10.000000,12.000000,16.000000,1.230032,2.460064,
10000000,8.000000,10.000000,12.000000,16.000000,1.230003,2.460006,

