#Keys,Bloom8,Bloom10,Bloom12,Bloom16,Xor8,Xor16,Xor32,
10000,0.000308,0.000355,0.000457,0.000596,0.002874,0.002901,
100000,0.000298,0.000344,0.000436,0.000575,0.002962,0.002954,
1000000,0.000310,0.000364,0.000463,0.000609,0.004052,0.004026,
10000000,0.000339,0.000395,0.000500,0.000736,0.004572,0.004688,

